RENTAL_ZONE_HAL_ID;"RENTAL_ZONE_HAL_SRC";"NAME";"TYPE";"CITY";"COUNTRY";"POI_AIRPORT_X";POI_LONG_DISTANCE_TRAINS_X;POI_SUBURBAN_TRAINS_X;POI_UNDERGROUND_X;"CLASSIFICATION";"RENTAL_ZONE_GROUP";"CODE";"COMPANY";"COMPANY_GROUP";"FRANCHISE";ACTIVE_X;"RENTAL_ZONE_GROUP_X";"RENTAL_ZONE_X_COORDINATE";"RENTAL_ZONE_Y_COORDINATE"
214370;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Roßmarkt / Am Salzhaus";"6031100012";"";"Call a Bike";"";1;"J";"8,676968000000000";"50,111997000000000"
214371;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Große Gallusstraße / Kirchnerstraße";"6031100013";"";"Call a Bike";"";1;"J";"8,674964000000000";"50,111883000000000"
214375;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Opernplatz / Fressgass";"6031100015";"";"Call a Bike";"";1;"J";"8,672365000000000";"50,115112000000000"
214376;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Opernplatz / Bockenheimer Landstaße";"6032300009";"";"Call a Bike";"";1;"J";"8,670541000000000";"50,115572000000000"
214380;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Roßmarkt / An der Hauptwache";"6031100016";"";"Call a Bike";"";1;"J";"8,678538000000000";"50,112804000000000"
214382;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Börse";"6031300007";"";"Call a Bike";"";1;"J";"8,677016000000000";"50,114899000000000"
214385;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Eschersheimer Landstraße / Adickes-Allee (Polizeip";"6032200004";"";"Call a Bike";"";1;"J";"8,672572000000000";"50,131404000000000"
214387;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Nibelungenplatz / Nibelungen Allee";"6031800009";"";"Call a Bike";"";1;"J";"8,692561000000000";"50,128929000000000"
214388;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Grüneburgweg / Siesmayerstraße (Palmengarten)";"6032300008";"";"Call a Bike";"";1;"J";"8,658509000000000";"50,123245000000000"
214393;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Beethovenstraße / Beethovenplatz";"6032500004";"";"Call a Bike";"";1;"J";"8,656476000000000";"50,118209000000000"
214394;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Bettinaplatz / Bettinastraße";"6032500006";"";"Call a Bike";"";1;"J";"8,656395000000000";"50,113860000000000"
214397;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Eschenheimer Anlage / Oeder Weg (Verkehrsinsel)";"60007242";"";"Call a Bike";"";1;"J";"8,679772000000000";"50,118159000000000"
214399;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Bremer Platz / Fürstenbergstraße";"6032200005";"";"Call a Bike";"";1;"J";"8,669728000000000";"50,124064000000000"
214401;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Marbachweg / Eschersheimer Landstraße";"6032000002";"";"Call a Bike";"";1;"J";"8,670505000000000";"50,139417000000000"
214402;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Eschersheimer Landstraße / Hügelstraße";"6043300005";"";"Call a Bike";"";1;"J";"8,666972000000000";"50,147887000000000"
214414;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Südbahnhof / Eingang Diesterwegplatz";"6059400013";"";"Call a Bike";"";1;"J";"8,685851000000000";"50,100373000000000"
214417;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Ziegelhüttenplatz / Ziegelhüttenweg";"6059800003";"";"Call a Bike";"";1;"J";"8,682107000000000";"50,095185000000000"
214419;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Hauptbahnhof Haupteingang (Vorplatz)";"6032900009";"";"Call a Bike";"";1;"J";"8,664638000000000";"50,107198000000000"
214441;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Bahnhof Niederrad";"6052800013";"";"Call a Bike";"";1;"J";"8,636737000000000";"50,080837000000000"
214443;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Praunheimer Landstraße / Jean-Albert-Schwarz-Straß";"6048800007";"";"Call a Bike";"";1;"J";"8,624141000000000";"50,148203000000000"
214444;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Voltastraße / An der Dammheide";"6048600013";"";"Call a Bike";"";1;"J";"8,630360000000000";"50,117489000000000"
214445;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Theodor-Heuss-Allee / Varrentrappstraße";"6048600016";"";"Call a Bike";"";1;"J";"8,645977000000000";"50,114201000000000"
214446;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Westbahnhof";"6048600014";"";"Call a Bike";"";1;"J";"8,640114000000000";"50,119360000000000"
214447;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Fritzlarerstraße / Kirchplatz";"6048700010";"";"Call a Bike";"";1;"J";"8,637423825000000";"50,125053018100000"
214448;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Carlo-Schmidt-Platz  / Depot";"6032500007";"";"Call a Bike";"";1;"J";"8,651376000000000";"50,120339000000000"
214451;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Messe Haupteingang / Friedrich-Ebert-Anlage";"6032700015";"";"Call a Bike";"";1;"J";"8,654201000000000";"50,112022000000000"
214452;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Frankenallee / Schwalbacherstraße";"6032600013";"";"Call a Bike";"";1;"J";"8,635613000000000";"50,104173000000000"
214453;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"DB Zentrale / Stephensonstraße";"6032600014";"";"Call a Bike";"";1;"J";"8,640189000000000";"50,106840000000000"
214454;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Pfarrer-Perabo-Platz / Kleyerstraße";"6032600015";"";"Call a Bike";"";1;"J";"8,634016000000000";"50,098848000000000"
214455;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Adlerwerke Kleyerstrasse / Kriegkstrasse";"6032600016";"";"Call a Bike";"";1;"J";"8,639674000000000";"50,101275000000000"
214456;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"S-Bahn Station Galluswarte / Mainzer Landstraße";"6032600017";"";"Call a Bike";"";1;"J";"8,644738000000000";"50,103482000000000"
214458;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Adam-Riese-Platz / Hafenstraße";"6032700010";"";"Call a Bike";"";1;"J";"8,655950000000000";"50,106388000000000"
214459;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Mainzer Landstraße 191/ Speyerer Straße";"6032700009";"";"Call a Bike";"";1;"J";"8,650403000000000";"50,105284000000000"
214460;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Westhafenplatz / Speicherstraße";"6032700012";"";"Call a Bike";"";1;"J";"8,663665000000000";"50,101704000000000"
218173;"Standort";"";"normal";"Hamburg";"DE";"0";0;0;0;"Call a Bike";"Rothenburgsort/Marktplatz/Lindleystraße";"2682";"";"Call a Bike";"";1;"J";"10,038938000000000";"53,534288000000000"
218174;"Standort";"";"normal";"Hamburg";"DE";"0";0;0;0;"Call a Bike";"Amsinckstraße/ Nordkanalbrücke";"2642";"";"Call a Bike";"";1;"J";"10,012361000000000";"53,547868000000000"
218635;"Standort";"MiniaturWunderland";"normal";"Hamburg";"DE";"0";0;0;0;"Call a Bike";"Auf dem Sande/Kehrwieder-MiniaturWunderland";"2672";"";"Call a Bike";"";1;"J";"9,989710000000000";"53,543731000000000"
218636;"Standort";"";"normal";"Hamburg";"DE";"0";0;0;0;"Call a Bike";"Schopenstehl/Alter Fischmarkt";"2635";"";"Call a Bike";"";1;"J";"9,997126000000000";"53,548703000000000"
219048;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Ludwigkirchplatz / Pfalzburger Straße";"1763";"";"Call a Bike";"";1;"J";"13,322572000000000";"52,497845000000000"
219049;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Wilmersdorfer Straße / Goethestraße";"1731";"";"Call a Bike";"";1;"J";"13,306029000000000";"52,508901000000000"
219708;"Standort";"";"normal";"München";"DE";"0";0;0;0;"Call a Bike";"BMW Station 14";"88002217";"";"Call a Bike";"";1;"J";"11,580990000000000";"48,190720000000000"
219709;"Standort";"";"normal";"München";"DE";"0";0;0;0;"Call a Bike";"BMW Station 15";"88002235";"";"Call a Bike";"";1;"J";"11,529200000000000";"48,178980000000000"
219793;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"U-Bhf. Bismarckstraße / Wilmersdorferstraße";"1730";"";"Call a Bike";"";1;"J";"13,305270000000000";"52,511340000000000"
219795;"Standort";"";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"U-Bhf. Kottbusser Tor / Reichenberger Str.";"1333";"";"Call a Bike";"";1;"J";"13,417822000000000";"52,499203000000000"
223134;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Skyline Plaza";"6032700006";"";"Call a Bike";"";1;"J";"8,652612000000000";"50,110371000000000"
224650;"Standort";"";"normal";"Hamburg";"DE";"0";0;0;0;"Call a Bike";"Leinpfad/Fernsicht";"2316";"";"Call a Bike";"";1;"J";"9,999404000000000";"53,580391000000000"
225328;"Standort";"Testterminal des Terminalverantwortlichen";"bsc";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Testterminal des Terminalbeauftragten";"3004";"";"Call a Bike";"";1;"J";;
225361;"Standort";"Mobile Station D2 Karte";"temporaer";"Hamburg";"DE";"0";0;0;0;"Call a Bike";"BSC Mobile Station D2 Karte";"2992";"";"Call a Bike";"";1;"J";"0,000000000000000";"0,000000000000000"
225396;"Standort";"";"normal";"München";"DE";"0";0;0;0;"Call a Bike";"BMW Station 16";"16";"";"Call a Bike";"";1;"J";"11,557610000000000";"48,186340000000000"
226226;"Standort";"";"normal";"Köln";"DE";"0";0;0;0;"Call a Bike";"Bahnhof-Haupt- Domseite";"40029488";"";"Call a Bike";"";1;"J";;
226247;"Standort";"";"normal";"München";"DE";"0";0;0;0;"Call a Bike";"BMW Station 17";"17";"";"Call a Bike";"";1;"J";"11,578660000000000";"48,188950000000000"
226248;"Standort";"";"normal";"München";"DE";"0";0;0;0;"Call a Bike";"BMW Station 18";"18";"";"Call a Bike";"";1;"J";"11,601638000000000";"48,187134000000000"
226253;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Woolworth Leipziger Strasse";"6048700011";"";"Call a Bike";"";1;"J";"8,643072000000000";"50,123496000000000"
226254;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Bahnhof Rödelheim";"6048900004";"";"Call a Bike";"";1;"J";"8,607272000000000";"50,123911000000000"
226255;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"U-Bahn Station Leipziger Strasse";"6048700012";"";"Call a Bike";"";1;"J";"8,645651000000000";"50,122649000000000"
226256;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Leonardo-da-Vinci-Allee / Am Römerhof";"6048600015";"";"Call a Bike";"";1;"J";"8,627623000000000";"50,113272000000000"
226257;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Studentenwohnheim Ginnheimer Landstr. 42";"6048700013";"";"Call a Bike";"";1;"J";"8,645856000000000";"50,130133000000000"
226258;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Goethe-Uni Bockenheim";"6032500008";"";"Call a Bike";"";1;"J";"8,651848000000000";"50,119773000000000"
226263;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Studentenwohnheim Ludwig-Landmann-Str. 343";"6048700008";"";"Call a Bike";"";1;"J";"8,622259000000000";"50,128488000000000"
226265;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Studentenwohnheim / Porthstraße";"604350004";"";"Call a Bike";"";1;"J";"8,683525000000000";"50,143106000000000"
226266;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Frankenallee / Bushaltestelle Haus Gallus";"9729700018";"";"Call a Bike";"";1;"J";"8,643461000000000";"50,104681000000000"
226270;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Industriehof";"6048700009";"";"Call a Bike";"";1;"J";"8,629527000000000";"50,128567000000000"
226341;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Studentenwohnheim Sandhöfer Allee 2";"6052800014";"";"Call a Bike";"";1;"J";"8,660119000000000";"50,092172000000000"
226345;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Blue-Towers";"6052800015";"";"Call a Bike";"";1;"J";"8,623994000000000";"50,080425000000000"
226347;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Niederräder Brücke / DB Autohaus";"6052800016";"";"Call a Bike";"";1;"J";"8,631414000000000";"50,087928000000000"
226348;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"OLG (Zeil / Oberlandesgericht)";"6031300008";"";"Call a Bike";"";1;"J";"8,691069000000000";"50,114766000000000"
226445;"Standort";"";"normal";"Kassel";"DE";"0";0;0;0;"Call a Bike";"IKEA Kassel-Waldau";"405";"";"Call a Bike";"";1;"J";"9,525462000000000";"51,277203000000000"
226605;"Standort";"";"normal";"Hamburg";"DE";"0";0;0;0;"Call a Bike";"Barkassenanleger/Mengestraße";"2712";"";"Call a Bike";"";1;"J";"9,996470000000000";"53,499748000000000"
226607;"Standort";"";"normal";"Hamburg";"DE";"0";0;0;0;"Call a Bike";"Neunenfelder Straße/ Kurt-Emmerich-Platz";"2713";"";"Call a Bike";"";1;"J";"10,003843000000000";"53,497232000000000"
226640;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Eurotheum / Neue Mainzer Straße";"6031100017";"";"Call a Bike";"";1;"J";"8,671355000000000";"50,113017000000000"
227260;"Standort";"";"normal";"München";"DE";"0";0;0;0;"Call a Bike";"BMW Abstellstation Lemgostrasse";"";"";"Call a Bike";"";1;"J";"11,552311000000000";"48,191036000000000"
227261;"Standort";"";"normal";"München";"DE";"0";0;0;0;"Call a Bike";"BMW Abstellstation Anton-Ditt-Bogen 20";"";"";"Call a Bike";"";1;"J";"11,577110000000000";"48,192130000000000"
227262;"Standort";"";"normal";"München";"DE";"0";0;0;0;"Call a Bike";"BMW Abstellstation Lerchenauerstr. Tor 3";"";"";"Call a Bike";"";1;"J";"11,554409000000000";"48,183171000000000"
227263;"Standort";"";"normal";"München";"DE";"0";0;0;0;"Call a Bike";"BMW Abstellstation Schleißheimerstr.416";"";"";"Call a Bike";"";1;"J";"11,565420000000000";"48,192940000000000"
227264;"Standort";"";"normal";"München";"DE";"0";0;0;0;"Call a Bike";"BMW Abstellstation Knorrstr. U-Bahnstation";"";"";"Call a Bike";"";1;"J";"11,571830000000000";"48,196690000000000"
227265;"Standort";"";"normal";"München";"DE";"0";0;0;0;"Call a Bike";"BMW Abstellstation Am Olympiapark 1";"";"";"Call a Bike";"";1;"J";"11,556300000000000";"48,178330000000000"
227266;"Standort";"";"normal";"München";"DE";"0";0;0;0;"Call a Bike";"BMW Abstellstation Dostlerstr. - Tor 1";"";"";"Call a Bike";"";1;"J";"11,560860000000000";"48,177450000000000"
227370;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Europagarten";"6032600019";"";"Call a Bike";"";1;"J";"8,629235000000000";"50,108518000000000"
227415;"Standort";"";"normal";"Hamburg";"DE";"0";0;0;0;"Call a Bike";"Wandsbeker Chaussee/ Börnestraße";"2413";"";"Call a Bike";"";1;"J";"10,059528000000000";"53,570470000000000"
227445;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Sandhofschleife / Paul-Ehrlich-Straße";"6059600003";"";"Call a Bike";"";1;"J";"8,665303000000000";"50,093759000000000"
227446;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"S-Bahn Station Messe";"6032700014";"";"Call a Bike";"";1;"J";"8,643824000000000";"50,112512000000000"
227447;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Ostbahnhof";"6031400017";"";"Call a Bike";"";1;"J";"8,707211000000000";"50,112591000000000"
227448;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Stresemannallee / Mörfelder Landstraße";"6059800005";"";"Call a Bike";"";1;"J";"8,671809000000000";"50,089418000000000"
227451;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Eschersheimer Landstraße / Holzhausenstraße";"6032200009";"";"Call a Bike";"";1;"J";"8,673526000000000";"50,126734000000000"
227452;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Stresemannallee / S-Bahn-Station";"6059600005";"";"Call a Bike";"";1;"J";"8,671173000000000";"50,094135000000000"
227454;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Günthersburgallee / Friedberger Platz";"6031600007";"";"Call a Bike";"";1;"J";"8,692795000000000";"50,123357000000000"
227455;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Braubachstraße / Domstraße";"6031100020";"";"Call a Bike";"";1;"J";"8,684394000000000";"50,111688000000000"
227456;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Luisenstraße / Luisenplatz";"6031600008";"";"Call a Bike";"";1;"J";"8,696687000000000";"50,122446000000000"
227457;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Martin-Luther-Straße / Burgstraße";"6031600009";"";"Call a Bike";"";1;"J";"8,697805000000000";"50,124297000000000"
227458;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Friedberger Landstraße / Rohrbachstraße";"6031800011";"";"Call a Bike";"";1;"J";"8,692436000000000";"50,127562000000000"
227460;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Markus-Krankenhaus";"6043100003";"";"Call a Bike";"";1;"J";"8,646073000000000";"50,136706000000000"
227461;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Rohrbachstraße / Hartmann-Ibach-Straße";"6038900007";"";"Call a Bike";"";1;"J";"8,700865000000000";"50,129021000000000"
227462;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Sophienstraße / Ginnheimer Straße";"6048700014";"";"Call a Bike";"";1;"J";"8,641289000000000";"50,127754000000000"
227464;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Wittelsbacher Allee/ Habsburger Allee";"6038500005";"";"Call a Bike";"";1;"J";"8,705312000000000";"50,120042000000000"
227465;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Weidenbornstraße / Comeniusstraße";"6038900008";"";"Call a Bike";"";1;"J";"8,705388000000000";"50,131301000000000"
227467;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Saalburgallee / Wittelsbacherallee";"6038500006";"";"Call a Bike";"";1;"J";"8,713568000000000";"50,124757000000000"
227468;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Saalburgallee / Kettelerallee";"6038500007";"";"Call a Bike";"";1;"J";"8,717334000000000";"50,123605000000000"
227469;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Luxemburger Allee / Rhönstraße";"6038500008";"";"Call a Bike";"";1;"J";"8,712139000000000";"50,119304000000000"
227470;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Habsburger Allee / Rhönstraße";"6038500009";"";"Call a Bike";"";1;"J";"8,708494000000000";"50,117527000000000"
227471;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Gerbermühlstraße / Wehrstraße";"6059400003";"";"Call a Bike";"";1;"J";"8,721659000000000";"50,105270000000000"
227472;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Berger Straße / Eulengasse";"6038500010";"";"Call a Bike";"";1;"J";"8,715317000000000";"50,132503000000000"
227473;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Berger Straße / Falltorstraße";"6038500011";"";"Call a Bike";"";1;"J";"8,713783000000000";"50,129795000000000"
227474;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Seckbacher Landstraße / Nußbaumstraße";"6038900009";"";"Call a Bike";"";1;"J";"8,712232000000000";"50,134939000000000"
227475;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Arnsburger Straße / Mainkurstraße";"6038500012";"";"Call a Bike";"";1;"J";"8,707108000000000";"50,125483000000000"
227476;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Kantstraße / Berger Straße";"6031600010";"";"Call a Bike";"";1;"J";"8,695968000000000";"50,120549000000000"
227478;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Eschenheimer Tor / Taubenstraße";"6032200007";"";"Call a Bike";"";1;"J";"8,679264000000000";"50,116883000000000"
227479;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Am Weißen Stein / Maybachstraße";"6043300006";"";"Call a Bike";"";1;"J";"8,654568000000000";"50,158143000000000"
227481;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Eschersheimer Landstraße / Am Weißen Stein";"6043300007";"";"Call a Bike";"";1;"J";"8,657019000000000";"50,156612000000000"
227482;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Eschersheimer Landstraße / Am Lindenbaum";"6043300008";"";"Call a Bike";"";1;"J";"8,661008000000000";"50,153212000000000"
227483;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Eschersheimer Landstraße / Fritz-Tarnow-Straße";"6032000003";"";"Call a Bike";"";1;"J";"8,668985000000000";"50,142730000000000"
227484;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Eschersheimer Landstraße / Grüneburgweg";"6032200008";"";"Call a Bike";"";1;"J";"8,675602000000000";"50,121755000000000"
227486;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Gerbermühlstraße / Zum Schlegelhof";"6059400015";"";"Call a Bike";"";1;"J";"8,703269000000000";"50,104352000000000"
227487;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Berger Straße / Höhenstraße";"6031600011";"";"Call a Bike";"";1;"J";"8,701228000000000";"50,122832000000000"
227494;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"HR / Bertramswiese 8";"6032000004";"";"Call a Bike";"";1;"J";"8,675122000000000";"50,136631000000000"
227495;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"DB Rent-Zentrale / Mainzer Landstr. 169";"6032700013";"";"Call a Bike";"";1;"J";"8,651935000000000";"50,106000800000000"
227503;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Rödelheimer Landstraße / Breitenbachbrücke";"6048700015";"";"Call a Bike";"";1;"J";"8,632981000000000";"50,123089000000000"
227706;"Standort";"Stralauer Allee 4 - Coca Cola";"normal";"Berlin";"DE";"0";0;0;0;"Call a Bike";"Stralauer Allee 4 - Coca Cola";"1391";"";"Call a Bike";"";1;"J";"13,452464000000000";"52,500794000000000"
227712;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Darmstädter Lanstraße / Vergölst / Carglass";"6059800004";"";"Call a Bike";"";1;"J";"8,690760000000000";"50,094443000000000"
227726;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Speyerer Straße / Koblenzer Straße";"6032700016";"";"Call a Bike";"";1;"J";"8,648620000000000";"50,107348000000000"
227770;"Standort";"Bahnhof Wilhelmsburg";"normal";"Hamburg";"DE";"0";0;0;0;"Call a Bike";"Berta-Kröger-Platz/Wilhelm-Strauß-Weg";"2714";"";"Call a Bike";"";1;"J";"10,007016000000000";"53,497933000000000"
227811;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Ruth-Mufang-Straße / Riedbergallee";"6043900005";"";"Call a Bike";"";1;"J";"8,627828000000000";"50,174679000000000"
227833;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Campus Riedberg / Institut für Organische Chemie";"6043900006";"";"Call a Bike";"";1;"J";"8,631454000000000";"50,172899000000000"
227834;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Altenhöferallee / Werkstattzentrale";"6043900007";"";"Call a Bike";"";1;"J";"8,634040000000000";"50,174150000000000"
227837;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Max-von-Laue-Straße / Biologicum";"6043900008";"";"Call a Bike";"";1;"J";"8,628182000000000";"50,173016000000000"
227980;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Universitätsklinikum / Theodor-Stern-Kai";"6059000003";"";"Call a Bike";"";1;"J";"8,660744000000000";"50,096530000000000"
229760;"Standort";"";"normal";"Hamburg";"DE";"0";0;0;0;"Call a Bike";"OTTO Group / Wandsbeker Straße";"2433";"";"Call a Bike";"";1;"J";"10,070397000000000";"53,600260000000000"
229958;"Standort";"";"normal";"Frankfurt am Main";"DE";"0";0;0;0;"Call a Bike";"Gravensteiner Platz";"6043500005";"";"Call a Bike";"";1;"J";"8,698627000000000";"50,155353000000000"
230054;"Standort";"U Bahn Überseequartier";"normal";"Hamburg";"DE";"0";0;0;0;"Call a Bike";"Grasbrookpark/Überseequartier";"2675";"";"Call a Bike";"";1;"J";"9,997945000000000";"53,540282000000000"
230388;"Standort";"";"normal";"Lüneburg";"DE";"0";0;0;0;"Call a Bike";"Markt / Am Ochsenmarkt";"2110";"";"Call a Bike";"";1;"J";"10,407373000000000";"53,250573000000000"
